Date,Channel,Data Source,Campaign Name,Spend,Impressions,Clicks,Video Views,Conversions
05/13/2025,Paid Social,Linkedin ads,Back to Basics,3857.3,52986,1371,28844,52
05/13/2025,Programmatic,Google Display & Video 360,Back to Basics,3235.04,415202,394,39615,19
05/13/2025,Programmatic,StackAdapt,Win-Back Outreach,4255.41,390606,631,16800,9
05/14/2025,Paid Social,Linkedin ads,Back to Basics,4913.73,76568,651,25614,61
05/14/2025,Programmatic,Google Display & Video 360,Back to Basics,1740.97,446222,725,49979,19
05/14/2025,Paid Search,Google ads,Global Reach Outreach,4894.47,42956,4519,0,128
05/14/2025,Programmatic,StackAdapt,Global Reach Outreach,3229.96,674633,373,40028,14
05/14/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1700.66,47915,3499,0,99
05/14/2025,Organic,Google organic,Eco-Forward Initiative,0,10317,1308,0,73
05/14/2025,Paid Search,Amazon ads,Wonderland Drive,4757.77,15289,3108,0,78
05/14/2025,Organic,Direct Traffic,Elite Rewards Program,0,13333,969,0,52
05/14/2025,Programmatic,StackAdapt,Win-Back Outreach,3103.95,602710,657,16577,11
05/14/2025,Organic,Google organic,Win-Back Outreach,0,13423,1165,0,77
05/14/2025,Paid Search,Amazon ads,Loyalty First,4045.52,32813,1624,0,59
05/14/2025,Paid Social,Facebook ads,Loyalty First,2918.32,135213,2162,27692,78
05/15/2025,Paid Social,Facebook ads,Spark Frenzy,2612.91,81315,1038,6427,51
05/15/2025,Organic,Direct Traffic,Spark Frenzy,0,8412,839,0,131
05/15/2025,Paid Search,Amazon ads,Wonderland Drive,2624.18,17498,2903,0,68
05/15/2025,Paid Social,Facebook ads,Elite Rewards Program,3517.18,78005,924,22241,28
05/15/2025,Programmatic,StackAdapt,Win-Back Outreach,3899.35,633766,502,47668,17
05/15/2025,Organic,Google organic,Win-Back Outreach,0,14265,1976,0,86
05/15/2025,Paid Search,Amazon ads,Loyalty First,2901.4,40069,2325,0,106
05/15/2025,Paid Social,Facebook ads,Loyalty First,4740.4,144962,853,14749,46
05/15/2025,Paid Social,Linkedin ads,Back to Basics,1310.95,149498,1804,12622,50
05/15/2025,Programmatic,Google Display & Video 360,Back to Basics,3375.03,335745,539,31360,16
05/15/2025,Paid Search,Google ads,Global Reach Outreach,1924.62,48022,4837,0,175
05/15/2025,Programmatic,StackAdapt,Global Reach Outreach,4746.72,443697,526,18441,13
05/15/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4195.39,43906,4015,0,152
05/16/2025,Paid Search,Amazon ads,Eco-Forward Initiative,1730.63,38842,2113,0,142
05/16/2025,Organic,Google organic,Eco-Forward Initiative,0,14915,944,0,139
05/16/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4008.96,260837,489,22315,10
05/16/2025,Paid Search,Amazon ads,Wonderland Drive,4797.62,18433,4078,0,89
05/16/2025,Paid Social,Facebook ads,Spark Frenzy,2921.1,70867,2249,14305,29
05/16/2025,Organic,Direct Traffic,Spark Frenzy,0,11425,1691,0,143
05/16/2025,Organic,Direct Traffic,Elite Rewards Program,0,5864,1287,0,52
05/16/2025,Paid Social,Facebook ads,Elite Rewards Program,4951.34,69313,2421,9965,75
05/16/2025,Paid Search,Google ads,Global Reach Outreach,3715.85,35620,3489,0,164
05/16/2025,Programmatic,StackAdapt,Global Reach Outreach,3267.64,569178,478,13926,15
05/16/2025,Paid Search,Amazon ads,Loyalty First,4458.55,42523,3477,0,180
05/16/2025,Paid Social,Facebook ads,Loyalty First,3554.35,107657,743,24301,32
05/16/2025,Programmatic,StackAdapt,Win-Back Outreach,2000.83,554218,306,24178,9
05/16/2025,Organic,Google organic,Win-Back Outreach,0,15162,1610,0,136
05/17/2025,Paid Search,Google ads,Global Reach Outreach,4800.52,21719,1501,0,94
05/17/2025,Programmatic,StackAdapt,Global Reach Outreach,1599.39,650612,314,34059,16
05/17/2025,Organic,Google organic,Eco-Forward Initiative,0,5260,937,0,82
05/17/2025,Paid Search,Amazon ads,Loyalty First,2963.08,46830,3512,0,188
05/17/2025,Paid Social,Facebook ads,Loyalty First,2549.3,70190,733,17000,76
05/17/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1055.23,772824,701,30578,11
05/17/2025,Paid Search,Amazon ads,Wonderland Drive,3737.18,21786,1837,0,129
05/17/2025,Organic,Direct Traffic,Elite Rewards Program,0,11311,1670,0,138
05/18/2025,Paid Search,Amazon ads,Loyalty First,3443.77,18291,2692,0,91
05/18/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3818.44,28637,1462,0,113
05/18/2025,Organic,Google organic,Eco-Forward Initiative,0,10939,763,0,38
05/18/2025,Programmatic,StackAdapt,Win-Back Outreach,3251.29,658160,248,10955,13
05/18/2025,Organic,Google organic,Win-Back Outreach,0,9192,1305,0,47
05/18/2025,Paid Search,Google ads,Global Reach Outreach,1343.98,30906,3944,0,124
05/18/2025,Programmatic,StackAdapt,Global Reach Outreach,3230.8,725104,608,39868,17
05/18/2025,Paid Social,Linkedin ads,Back to Basics,2495.15,58063,1881,13183,75
05/18/2025,Programmatic,Google Display & Video 360,Back to Basics,3752.62,763767,748,15415,13
05/18/2025,Paid Search,Amazon ads,Wonderland Drive,4640.73,26692,1664,0,200
05/18/2025,Paid Social,Facebook ads,Spark Frenzy,2118.71,129888,2436,5685,83
05/18/2025,Organic,Direct Traffic,Spark Frenzy,0,9393,835,0,66
05/19/2025,Programmatic,StackAdapt,Win-Back Outreach,3228.32,362219,586,15826,19
05/19/2025,Organic,Google organic,Win-Back Outreach,0,14453,572,0,129
05/19/2025,Organic,Direct Traffic,Elite Rewards Program,0,11793,1154,0,93
05/19/2025,Paid Social,Facebook ads,Elite Rewards Program,3028.25,84212,1629,29522,61
05/19/2025,Paid Social,Facebook ads,Spark Frenzy,4010.99,107316,2288,29383,42
05/19/2025,Organic,Direct Traffic,Spark Frenzy,0,16114,1645,0,114
05/19/2025,Paid Search,Amazon ads,Loyalty First,4004.61,41112,2070,0,131
05/19/2025,Paid Social,Facebook ads,Loyalty First,1332.53,55544,1163,23026,88
05/19/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3391.79,33383,2396,0,155
05/20/2025,Paid Search,Amazon ads,Loyalty First,1629.01,24645,1882,0,152
05/20/2025,Paid Social,Facebook ads,Spark Frenzy,1057.16,103236,2427,16547,93
05/20/2025,Organic,Direct Traffic,Spark Frenzy,0,14729,1030,0,86
05/20/2025,Organic,Direct Traffic,Elite Rewards Program,0,8968,1162,0,53
05/20/2025,Paid Social,Facebook ads,Elite Rewards Program,4076.77,134091,825,22187,96
05/20/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2549.18,22154,1816,0,136
05/20/2025,Organic,Google organic,Eco-Forward Initiative,0,7825,1755,0,85
05/20/2025,Programmatic,StackAdapt,Win-Back Outreach,4788.37,660028,758,26756,6
05/20/2025,Organic,Google organic,Win-Back Outreach,0,14497,718,0,56
05/20/2025,Paid Search,Google ads,Global Reach Outreach,1170.42,11434,4639,0,91
05/20/2025,Programmatic,StackAdapt,Global Reach Outreach,1337.56,505378,567,36883,20
05/20/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1778.05,468701,289,14532,5
05/20/2025,Paid Social,Linkedin ads,Back to Basics,4024.28,90866,1095,15789,66
05/20/2025,Programmatic,Google Display & Video 360,Back to Basics,2898.8,216759,397,31705,8
05/21/2025,Paid Social,Linkedin ads,Back to Basics,3225.29,112636,1368,23097,25
05/21/2025,Programmatic,Google Display & Video 360,Back to Basics,3857.6,313286,334,43663,16
05/21/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1984.92,583437,333,12276,20
05/21/2025,Paid Search,Amazon ads,Wonderland Drive,4300.72,20485,3446,0,183
05/21/2025,Organic,Direct Traffic,Elite Rewards Program,0,6172,1725,0,63
05/21/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2198.81,43489,1681,0,131
05/21/2025,Organic,Google organic,Eco-Forward Initiative,0,15094,1522,0,134
05/21/2025,Paid Social,Facebook ads,Loyalty First,4972.4,65379,826,23576,30
05/21/2025,Organic,Direct Traffic,Spark Frenzy,0,8833,1348,0,107
05/21/2025,Programmatic,StackAdapt,Win-Back Outreach,3041.42,397389,699,16739,16
05/21/2025,Organic,Google organic,Win-Back Outreach,0,19130,503,0,54
05/21/2025,Paid Search,Google ads,Global Reach Outreach,3624.89,19664,4513,0,114
05/21/2025,Programmatic,StackAdapt,Global Reach Outreach,4455.39,585604,590,17236,10
05/22/2025,Paid Search,Amazon ads,Loyalty First,2169.6,22704,4688,0,154
05/22/2025,Paid Social,Facebook ads,Loyalty First,3555.64,148380,1964,7417,78
05/22/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3938.74,289801,231,27592,13
05/22/2025,Paid Search,Amazon ads,Wonderland Drive,2125.35,15797,4592,0,138
05/22/2025,Paid Social,Linkedin ads,Back to Basics,4371.61,123954,1583,27400,95
05/22/2025,Programmatic,Google Display & Video 360,Back to Basics,1439.72,280137,633,45234,16
05/22/2025,Paid Search,Google ads,Global Reach Outreach,1801.82,17571,4944,0,159
05/22/2025,Programmatic,StackAdapt,Global Reach Outreach,3837.35,719999,702,24706,13
05/22/2025,Paid Social,Facebook ads,Spark Frenzy,2369.97,145620,1177,12483,95
05/22/2025,Programmatic,StackAdapt,Win-Back Outreach,3647.6,698394,754,40464,9
05/22/2025,Organic,Google organic,Win-Back Outreach,0,13355,1005,0,122
05/23/2025,Paid Search,Amazon ads,Wonderland Drive,4087.11,43144,3585,0,88
05/23/2025,Paid Social,Facebook ads,Spark Frenzy,1700.76,123159,1273,12766,82
05/23/2025,Organic,Direct Traffic,Elite Rewards Program,0,14735,1403,0,44
05/23/2025,Paid Social,Facebook ads,Elite Rewards Program,3379.87,114413,2281,15500,39
05/23/2025,Programmatic,StackAdapt,Global Reach Outreach,2781.85,408610,591,23881,16
05/23/2025,Paid Social,Linkedin ads,Back to Basics,2517.6,121423,739,19486,58
05/23/2025,Programmatic,Google Display & Video 360,Back to Basics,3402.11,494803,284,40985,7
05/24/2025,Paid Search,Amazon ads,Wonderland Drive,1395.92,22469,2563,0,140
05/24/2025,Paid Search,Google ads,Global Reach Outreach,2426.23,33511,1594,0,134
05/24/2025,Programmatic,StackAdapt,Global Reach Outreach,4830.71,231746,356,26862,9
05/24/2025,Paid Search,Amazon ads,Loyalty First,4927.64,43362,4645,0,100
05/24/2025,Paid Social,Facebook ads,Loyalty First,1459.73,103533,1036,21790,30
05/24/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3703.66,14988,1843,0,128
05/24/2025,Organic,Google organic,Eco-Forward Initiative,0,11334,1956,0,30
05/24/2025,Programmatic,StackAdapt,Win-Back Outreach,4486.51,272981,679,22794,16
05/24/2025,Organic,Google organic,Win-Back Outreach,0,17930,1473,0,38
05/24/2025,Organic,Direct Traffic,Elite Rewards Program,0,16257,635,0,84
05/24/2025,Paid Social,Facebook ads,Elite Rewards Program,4785.19,71768,583,20502,49
05/24/2025,Paid Social,Facebook ads,Spark Frenzy,4452.11,79336,2262,25316,27
05/24/2025,Paid Social,Linkedin ads,Back to Basics,3861.3,84185,1825,17865,30
05/24/2025,Programmatic,Google Display & Video 360,Back to Basics,4725.68,677360,371,13925,10
05/25/2025,Paid Search,Amazon ads,Loyalty First,2309.33,28467,2118,0,124
05/25/2025,Paid Social,Facebook ads,Loyalty First,3833.4,97335,1910,8646,39
05/25/2025,Paid Search,Google ads,Global Reach Outreach,3539.15,27458,3442,0,155
05/25/2025,Programmatic,StackAdapt,Global Reach Outreach,4989.79,624422,231,48336,9
05/25/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2997.48,751875,634,17276,16
05/25/2025,Paid Search,Amazon ads,Wonderland Drive,3600.35,15736,3234,0,119
05/25/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3990.15,13805,3201,0,175
05/25/2025,Organic,Google organic,Eco-Forward Initiative,0,12396,1972,0,145
05/25/2025,Paid Social,Linkedin ads,Back to Basics,2853.56,101005,1482,9786,90
05/25/2025,Organic,Direct Traffic,Elite Rewards Program,0,8187,907,0,34
05/25/2025,Paid Social,Facebook ads,Elite Rewards Program,2338.21,58431,1975,14917,83
05/26/2025,Paid Search,Google ads,Global Reach Outreach,1049.39,37513,4782,0,164
05/26/2025,Paid Social,Facebook ads,Spark Frenzy,1061.14,130691,1416,18901,20
05/26/2025,Organic,Direct Traffic,Spark Frenzy,0,13255,813,0,105
05/26/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3003.18,35626,3129,0,104
05/26/2025,Organic,Google organic,Eco-Forward Initiative,0,11300,1670,0,117
05/26/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4972.27,344312,427,43675,12
05/26/2025,Paid Search,Amazon ads,Wonderland Drive,3494.96,34797,3121,0,56
05/26/2025,Programmatic,StackAdapt,Win-Back Outreach,1562.99,509686,306,30010,20
05/26/2025,Organic,Google organic,Win-Back Outreach,0,12533,1941,0,98
05/26/2025,Organic,Direct Traffic,Elite Rewards Program,0,11988,1468,0,149
05/26/2025,Paid Social,Facebook ads,Elite Rewards Program,2960.74,139503,2456,18473,50
05/27/2025,Paid Search,Amazon ads,Loyalty First,1687.93,24409,3060,0,195
05/27/2025,Paid Social,Facebook ads,Loyalty First,3892.31,67639,648,10348,50
05/27/2025,Paid Social,Linkedin ads,Back to Basics,3437.62,119904,2062,20115,38
05/27/2025,Programmatic,Google Display & Video 360,Back to Basics,1674,324338,708,47204,15
05/27/2025,Paid Search,Google ads,Global Reach Outreach,1894.8,37256,2335,0,57
05/27/2025,Programmatic,StackAdapt,Global Reach Outreach,3176.04,588590,241,20205,20
05/27/2025,Programmatic,Google Display & Video 360,Wonderland Drive,4349.3,589863,256,16553,6
05/27/2025,Paid Social,Facebook ads,Spark Frenzy,2448.81,54133,1821,5801,27
05/27/2025,Organic,Direct Traffic,Spark Frenzy,0,12321,882,0,135
05/28/2025,Paid Social,Facebook ads,Spark Frenzy,3928.33,116084,1574,8974,21
05/28/2025,Organic,Direct Traffic,Spark Frenzy,0,9001,1132,0,30
05/28/2025,Paid Social,Linkedin ads,Back to Basics,4756.32,104462,1306,16293,96
05/28/2025,Programmatic,Google Display & Video 360,Back to Basics,4241.66,380986,776,44688,8
05/28/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2776.16,22517,1236,0,83
05/28/2025,Organic,Google organic,Eco-Forward Initiative,0,18565,1352,0,127
05/28/2025,Paid Social,Facebook ads,Loyalty First,4470.4,50727,1492,18533,72
05/28/2025,Organic,Google organic,Win-Back Outreach,0,5217,1297,0,147
05/29/2025,Paid Search,Google ads,Global Reach Outreach,1219.09,26224,1448,0,179
05/29/2025,Paid Social,Facebook ads,Spark Frenzy,4137.14,144345,1449,20188,73
05/29/2025,Organic,Direct Traffic,Spark Frenzy,0,19653,1519,0,92
05/29/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1376.59,366638,707,18409,8
05/29/2025,Paid Search,Amazon ads,Wonderland Drive,4701.71,15161,1251,0,186
05/29/2025,Paid Search,Amazon ads,Loyalty First,3061.6,34307,3450,0,164
05/29/2025,Paid Social,Facebook ads,Loyalty First,2057.86,146647,1005,17836,55
05/29/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4097.49,25810,4090,0,148
05/29/2025,Organic,Google organic,Eco-Forward Initiative,0,14020,1398,0,127
05/30/2025,Paid Search,Amazon ads,Eco-Forward Initiative,4309.28,15825,4883,0,196
05/30/2025,Paid Social,Facebook ads,Spark Frenzy,1182,148686,573,10328,51
05/30/2025,Organic,Direct Traffic,Spark Frenzy,0,9962,1796,0,112
05/30/2025,Organic,Direct Traffic,Elite Rewards Program,0,14323,1633,0,61
05/30/2025,Paid Social,Facebook ads,Elite Rewards Program,2068.52,79137,806,9560,22
05/30/2025,Paid Social,Linkedin ads,Back to Basics,1336.96,93723,1035,27187,35
05/30/2025,Programmatic,Google Display & Video 360,Back to Basics,2256.77,522199,542,44118,6
05/30/2025,Programmatic,StackAdapt,Win-Back Outreach,1742.13,702245,670,42044,6
05/30/2025,Organic,Google organic,Win-Back Outreach,0,18327,1802,0,147
05/31/2025,Organic,Direct Traffic,Elite Rewards Program,0,14374,597,0,70
05/31/2025,Paid Social,Facebook ads,Elite Rewards Program,1650.2,107997,2019,21885,95
05/31/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2656.46,15698,4640,0,56
05/31/2025,Organic,Google organic,Eco-Forward Initiative,0,18967,1971,0,76
05/31/2025,Programmatic,Google Display & Video 360,Wonderland Drive,3922.98,216327,201,47997,18
05/31/2025,Paid Search,Amazon ads,Wonderland Drive,3913.61,43289,4060,0,70
05/31/2025,Paid Search,Google ads,Global Reach Outreach,4635.49,27132,1663,0,142
05/31/2025,Programmatic,StackAdapt,Global Reach Outreach,2491.28,353170,601,23114,15
05/31/2025,Programmatic,StackAdapt,Win-Back Outreach,2836.82,278588,678,44460,12
05/31/2025,Organic,Google organic,Win-Back Outreach,0,7815,583,0,111
05/31/2025,Paid Social,Linkedin ads,Back to Basics,1525.08,79832,1618,25801,84
05/31/2025,Programmatic,Google Display & Video 360,Back to Basics,2226.9,667693,651,32238,19
05/31/2025,Paid Search,Amazon ads,Loyalty First,4200.89,29575,4018,0,51
05/31/2025,Paid Social,Facebook ads,Loyalty First,4610.65,54908,1130,9015,99
05/31/2025,Organic,Direct Traffic,Spark Frenzy,0,16868,1440,0,66
06/01/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1031.08,797323,269,13346,6
06/01/2025,Paid Search,Amazon ads,Wonderland Drive,3333.18,21924,4504,0,54
06/01/2025,Organic,Direct Traffic,Elite Rewards Program,0,7395,1767,0,43
06/01/2025,Paid Social,Facebook ads,Elite Rewards Program,2155.49,103366,2259,6694,68
06/01/2025,Paid Social,Facebook ads,Loyalty First,2452.23,61953,616,11979,40
06/01/2025,Paid Social,Linkedin ads,Back to Basics,4427.06,107548,2001,26363,85
06/01/2025,Programmatic,Google Display & Video 360,Back to Basics,2663.19,499636,403,20882,20
06/01/2025,Programmatic,StackAdapt,Win-Back Outreach,4493.38,559344,722,26078,7
06/01/2025,Organic,Google organic,Win-Back Outreach,0,6662,1532,0,30
06/02/2025,Paid Social,Linkedin ads,Back to Basics,3423.31,71510,684,28193,96
06/02/2025,Programmatic,Google Display & Video 360,Back to Basics,1966.84,296507,356,24614,8
06/02/2025,Paid Search,Amazon ads,Loyalty First,4581.84,39616,1798,0,138
06/02/2025,Paid Social,Facebook ads,Loyalty First,1404.27,140931,1674,11390,45
06/02/2025,Paid Search,Amazon ads,Eco-Forward Initiative,2874.03,19078,2246,0,185
06/02/2025,Organic,Google organic,Eco-Forward Initiative,0,8635,1436,0,61
06/02/2025,Programmatic,StackAdapt,Win-Back Outreach,4055.42,657604,365,36168,5
06/02/2025,Organic,Google organic,Win-Back Outreach,0,6725,1284,0,95
06/02/2025,Paid Search,Google ads,Global Reach Outreach,2232.59,18562,1009,0,123
06/02/2025,Programmatic,StackAdapt,Global Reach Outreach,1260.34,564336,599,37739,14
06/02/2025,Paid Social,Facebook ads,Spark Frenzy,3848.19,57303,1295,25013,80
06/02/2025,Organic,Direct Traffic,Spark Frenzy,0,9542,509,0,33
06/02/2025,Programmatic,Google Display & Video 360,Wonderland Drive,1781.34,346044,394,49490,14
06/02/2025,Organic,Direct Traffic,Elite Rewards Program,0,15716,1101,0,119
06/02/2025,Paid Social,Facebook ads,Elite Rewards Program,2566.82,116662,1697,28538,90
06/03/2025,Programmatic,StackAdapt,Win-Back Outreach,4199.91,443014,209,44065,6
06/03/2025,Organic,Google organic,Win-Back Outreach,0,9140,1234,0,110
06/03/2025,Paid Social,Linkedin ads,Back to Basics,3496.65,101678,1504,6745,31
06/03/2025,Programmatic,Google Display & Video 360,Back to Basics,2567.03,439905,426,21169,17
06/03/2025,Paid Search,Google ads,Global Reach Outreach,2716.46,38250,4405,0,171
06/03/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2035.1,282475,459,25133,5
06/03/2025,Paid Search,Amazon ads,Wonderland Drive,3709.77,40601,1357,0,103
06/03/2025,Paid Search,Amazon ads,Eco-Forward Initiative,3445.27,10496,2979,0,55
06/03/2025,Organic,Google organic,Eco-Forward Initiative,0,7565,647,0,94
06/03/2025,Paid Search,Amazon ads,Loyalty First,1423.05,34667,4424,0,120
06/04/2025,Paid Social,Facebook ads,Spark Frenzy,1834.27,67824,2313,13581,77
06/04/2025,Organic,Direct Traffic,Spark Frenzy,0,17397,1808,0,93
06/04/2025,Paid Search,Amazon ads,Loyalty First,1465.39,38930,2540,0,61
06/04/2025,Paid Social,Facebook ads,Loyalty First,3265.21,66371,1720,27120,76
06/04/2025,Organic,Google organic,Win-Back Outreach,0,13454,1134,0,73
06/04/2025,Paid Social,Facebook ads,Elite Rewards Program,4732.49,90833,1757,14137,53
06/04/2025,Programmatic,Google Display & Video 360,Wonderland Drive,2674.45,277289,333,47825,17
06/04/2025,Paid Search,Amazon ads,Wonderland Drive,1566.83,23337,3132,0,102
06/05/2025,Paid Search,Google ads,Global Reach Outreach,1980.57,21501,3232,0,191
06/05/2025,Programmatic,StackAdapt,Global Reach Outreach,4242.55,518567,465,15305,17
06/05/2025,Programmatic,StackAdapt,Win-Back Outreach,4572.49,720184,282,19494,15
